1633824000000,48.71000000,48.71000000,45.12000000,45.36000000,40778.54000000,1633910399999,1912128.03870000,4021,20127.62000000,943896.11730000,0
1633910400000,45.32000000,47.05000000,43.86000000,45.20000000,31441.30000000,1633996799999,1437929.47760000,3278,13964.24000000,639165.48610000,0
1633996800000,45.09000000,45.09000000,41.98000000,44.29000000,35391.55000000,1634083199999,1534429.24250000,3320,15448.16000000,670803.94750000,0
1634083200000,44.29000000,44.95000000,42.95000000,44.89000000,32650.15000000,1634169599999,1434428.43350000,2858,15914.02000000,698175.76030000,0
1634169600000,44.91000000,45.98000000,44.34000000,44.89000000,31425.03000000,1634255999999,1419594.87320000,3115,17907.18000000,810382.69680000,0
1634256000000,44.81000000,45.69000000,43.31000000,44.62000000,40115.83000000,1634342399999,1784676.08960000,4171,19437.27000000,863742.33680000,0
1634342400000,44.73000000,45.59000000,44.05000000,44.41000000,24944.68000000,1634428799999,1120917.02190000,3131,13669.92000000,614437.58320000,0
1634428800000,44.40000000,44.78000000,41.60000000,43.25000000,25711.98000000,1634515199999,1122857.71810000,3194,11886.56000000,519788.22620000,0
1634515200000,43.25000000,43.60000000,42.00000000,42.90000000,27360.63000000,1634601599999,1172790.41500000,2558,13970.34000000,600166.12340000,0
1634601600000,42.97000000,43.72000000,42.44000000,42.98000000,15923.94000000,1634687999999,685868.26160000,2165,7375.84000000,318152.21820000,0
1634688000000,42.97000000,45.96000000,42.55000000,45.52000000,34268.17000000,1634774399999,1520050.75090000,4186,17466.34000000,773613.55650000,0
1634774400000,45.55000000,47.35000000,44.04000000,44.90000000,41014.84000000,1634860799999,1871510.00670000,6500,20852.79000000,950566.62380000,0
1634860800000,45.04000000,46.00000000,43.40000000,44.43000000,37679.78000000,1634947199999,1686984.89520000,4323,16742.76000000,750380.97840000,0
1634947200000,44.42000000,45.20000000,43.70000000,44.73000000,44443.93000000,1635033599999,1981424.59530000,2958,30876.22000000,1376816.20590000,0
1635033600000,44.75000000,45.13000000,42.74000000,43.81000000,32061.98000000,1635119999999,1407360.14540000,2969,13611.10000000,599738.24420000,0
1635120000000,43.81000000,44.90000000,43.51000000,44.53000000,35298.82000000,1635206399999,1561011.04750000,2850,16816.41000000,743901.11810000,0
1635206400000,44.55000000,45.38000000,43.90000000,44.36000000,34877.77000000,1635292799999,1560471.00200000,3974,14931.41000000,668018.43670000,0
1635292800000,44.36000000,45.24000000,37.87000000,39.33000000,83308.82000000,1635379199999,3435175.59980000,9275,40816.56000000,1678067.88590000,0
1635379200000,39.27000000,42.05000000,39.14000000,41.35000000,30594.30000000,1635465599999,1248562.53010000,3861,16521.66000000,674663.26260000,0
1635465600000,41.43000000,43.25000000,41.01000000,43.25000000,26092.64000000,1635551999999,1103439.99590000,3352,14884.68000000,630472.75320000,0
1635552000000,43.26000000,43.37000000,41.26000000,42.58000000,31842.43000000,1635638399999,1352005.99440000,3704,17744.84000000,754052.78110000,0
1635638400000,42.60000000,46.59000000,42.41000000,44.64000000,74590.30000000,1635724799999,3297972.86730000,11449,38100.73000000,1688103.32760000,0
1635724800000,44.81000000,47.98000000,42.21000000,45.34000000,67863.87000000,1635811199999,3086991.33670000,11928,34458.39000000,1566409.40470000,0
1635811200000,45.25000000,46.64000000,44.87000000,46.36000000,32134.86000000,1635897599999,1478900.32100000,5153,17566.97000000,808970.29140000,0
1635897600000,46.38000000,47.53000000,44.63000000,47.00000000,44290.70000000,1635983999999,2057048.52280000,7978,22797.47000000,1058799.00480000,0
1635984000000,47.04000000,48.00000000,45.08000000,46.46000000,33535.28000000,1636070399999,1560309.90900000,5913,14793.30000000,689172.00380000,0
1636070400000,46.47000000,46.47000000,44.70000000,45.21000000,25356.84000000,1636156799999,1158390.45870000,3955,13098.00000000,598948.61660000,0
1636156800000,45.20000000,45.66000000,42.62000000,45.03000000,37601.78000000,1636243199999,1674914.05640000,5013,20482.68000000,914462.03130000,0
1636243200000,45.01000000,46.38000000,44.70000000,46.36000000,28752.77000000,1636329599999,1307676.45530000,3776,14400.15000000,654962.90880000,0
1636329600000,46.38000000,50.93000000,45.83000000,50.62000000,87412.09000000,1636415999999,4234105.00960000,13032,48070.54000000,2334072.51990000,0
1636416000000,50.66000000,53.50000000,49.95000000,52.53000000,105826.11000000,1636502399999,5491494.52240000,18337,51449.21000000,2670331.09860000,0
1636502400000,52.55000000,53.14000000,45.39000000,48.23000000,89196.30000000,1636588799999,4493148.97570000,17507,41850.32000000,2100528.13890000,0
1636588800000,48.21000000,50.10000000,47.24000000,48.57000000,42719.74000000,1636675199999,2083754.46650000,7262,22727.00000000,1110759.31910000,0
1636675200000,48.54000000,49.00000000,45.66000000,47.38000000,31326.06000000,1636761599999,1480789.68360000,6821,14618.25000000,689810.06510000,0
1636761600000,47.36000000,49.81000000,46.70000000,49.09000000,26251.37000000,1636847999999,1271571.15410000,4811,13029.00000000,632110.13210000,0
1636848000000,49.07000000,49.50000000,47.18000000,48.49000000,17019.40000000,1636934399999,822703.13460000,3889,7710.15000000,373599.36940000,0
1636934400000,48.51000000,49.20000000,46.90000000,47.06000000,20451.94000000,1637020799999,990181.29770000,4681,7466.04000000,362273.18740000,0
1637020800000,47.04000000,47.04000000,40.61000000,42.84000000,53724.05000000,1637107199999,2351200.02850000,13252,25912.01000000,1132491.21300000,0
1637107200000,42.83000000,43.55000000,41.22000000,43.29000000,24837.98000000,1637193599999,1053868.34040000,6961,11964.63000000,509242.12230000,0
1637193600000,43.24000000,43.65000000,38.44000000,39.86000000,30223.30000000,1637279999999,1231527.82760000,8258,15096.85000000,615365.54490000,0
1637280000000,39.83000000,41.77000000,39.30000000,41.54000000,18827.03000000,1637366399999,767614.53170000,3784,9974.37000000,407405.12600000,0
1637366400000,41.57000000,42.36000000,40.35000000,42.09000000,25762.23000000,1637452799999,1073872.71700000,3554,16101.91000000,671125.20080000,0
1637452800000,42.09000000,42.80000000,41.33000000,41.64000000,18649.53000000,1637539199999,785652.62560000,3596,9268.51000000,390325.42790000,0
1637539200000,41.60000000,41.90000000,39.60000000,40.43000000,25972.81000000,1637625599999,1056241.08970000,5414,13986.68000000,568873.63330000,0
